source_fare,time_diff
2748,29312606000000
2824,115713944000000
3730,5645313557000000
6387,2102910608000000
2265,29310572000000
4573,3053314483000000
1877,2016514231000000
4654,2966901338000000
2071,3571701262000000
11464,288508893000000
1820,202118087000000
3900,29286787000000
3755,9965286738000000
3632,8237286436000000
2748,634086386000000
2280,2794085686000000
5736,2794085645000000
4649,5386085612000000
3989,3917285606000000
5463,29278905000000
4648,3312478861000000
2356,29278697000000
4229,979676493000000
5678,5299676450000000
2733,6509294171000000
4724,2880494161000000
2686,29298136000000
2738,634098134000000
4748,6854886969000000
2748,634088953000000
5463,29293796000000
5586,634069228000000
3888,202069226000000
3051,374868923000000
23290,2448468921000000
3909,1757251336000000
3751,3139651336000000
3221,5990851290000000
4194,202051173000000
2695,893246392000000
3790,2621246392000000
1586,806846065000000
2347,634058809000000
1899,634058807000000
5078,9878858776000000
2280,2794066376000000
2733,6509266343000000
10250,29253940000000
3331,115653939000000
2280,2794068656000000
3018,202071021000000
6359,5299665220000000
1685,5126838872000000
5484,17309238825000000
5685,5126829083000000
3790,2621229082000000
3937,9706041702000000
2263,2621241663000000
3790,2621228420000000
6779,2621228073000000
7488,2707633654000000
2343,1325231279000000
6734,893226165000000
4733,2621236947000000
2265,29233899000000
3385,29211307000000
7488,2707611204000000
4733,2621211165000000
4648,3744411128000000
28874,288411064000000
3407,7978000592000000
3888,202000542000000
2585,2794000456000000
1888,547608130000000
8357,374808087000000
6666,2880408017000000
3590,5299603937000000
4168,115603882000000
5408,10224418831000000
4486,115618733000000
2040,979618917000000
3254,3485218909000000
3407,7978015626000000
4671,115615624000000
3683,-57179347000000
2550,1757220616000000
4058,115603806000000
7442,893188730000000
3407,7977988727000000
3044,1411588148000000
3860,3657987953000000
6586,547588880000000
5082,3917188804000000
3050,1325188799000000
2341,547580589000000
2830,1757180417000000
4411,29196402000000
1701,5299596356000000
1622,6941186992000000
2380,201998917000000
2263,1325193112000000
6963,5385981310000000
1461,29181984000000
6879,2880369470000000
1922,374769470000000
1524,29169220000000
8029,201969219000000
1971,461168928000000
5408,10224368927000000
5229,3225968790000000
6879,2880366277000000
2100,288366258000000
2549,288366214000000
3632,5299575636000000
6372,7286775463000000
9037,806756364000000
4284,461156362000000
1943,5040376793000000
1661,1411563502000000
1778,29176188000000
1778,29161421000000
5445,29163920000000
4984,288344239000000
8142,5040344200000000
2549,1238744033000000
4284,461143852000000
8044,5299543797000000
2457,3917131425000000
4284,461131286000000
3164,29131285000000
1461,288331283000000
2969,2016333921000000
8142,5040333887000000
1701,4867553669000000
2714,1325153081000000
2178,-57259390000000
4229,979540428000000
5257,29138849000000
1637,374738808000000
3268,633936577000000
1701,4781136575000000
6219,7977933561000000
7361,3657951970000000
7652,10137926381000000
2356,374726380000000
2321,979526339000000
7324,893126226000000
7652,10137926194000000
4284,461126188000000
3340,115525654000000
9345,5472325469000000
5616,2707525231000000
1845,547529483000000
2753,4003529429000000
1063,2102720645000000
8142,5040324460000000
5342,201913761000000
4229,979509485000000
3888,201916810000000
3164,29112879000000
1778,29094196000000
5868,5645093950000000
1063,2361893781000000
3243,29108152000000
8142,5040308149000000
3297,5385900577000000
3517,4781101980000000
1438,115498929000000
4726,633895163000000
5342,201888124000000
1265,2189106335000000
1845,547495662000000
3237,288278937000000
2695,374678896000000
4825,3485078887000000
1821,2534678808000000
2930,29071353000000
5757,1757070643000000
4169,13075470642000000
1448,979463900000000
6266,29063837000000
3601,461086973000000
5034,288286828000000
4984,5040286521000000
4984,288283907000000
6734,893066971000000
5585,29075611000000
3985,29071860000000
2390,201856376000000
3450,29056374000000
1662,12729856278000000
2719,29056242000000
1956,9878655646000000
3622,806655608000000
5621,893055599000000
1456,115448891000000
3175,4953848757000000
3950,5990648721000000
7696,547463139000000
8080,3312262942000000
5814,461043106000000
2695,29043103000000
8080,3312259437000000
8080,3312259231000000
5408,10224254468000000
8594,3225841999000000
2445,288246972000000
4009,2448241175000000
2834,3571413837000000
2356,29013750000000
1637,374613749000000
3253,461013712000000
3243,29013711000000
2647,4435419424000000
3345,29019201000000
3596,461019200000000
2647,4435419118000000
7773,9792219116000000
4799,3225834231000000
6795,201833911000000
3131,1497833566000000
2647,4435426888000000
3449,1757026885000000
3888,201826741000000
1866,4781021422000000
3547,1929820599000000
2647,4435423823000000
3778,979428116000000
2356,547420488000000
1866,893018411000000
1170,1238603874000000
2577,6249803872000000
2212,9014603828000000
7311,5904203791000000
5241,5040203739000000
2357,288196355000000
2549,720196355000000
3255,28996317000000
3950,5990611275000000
3594,201811239000000
2834,3571407212000000
5803,29006978000000
3344,3398590556000000
1461,28990512000000
1866,893011690000000
3575,4867411627000000
3867,6163398842000000
1829,4262596480000000
5131,28993924000000
2100,1497786279000000
1456,2620986278000000
7927,9187386229000000
2335,1152186114000000
3131,2620986114000000
2647,4435371337000000
2016,460970999000000
3332,201770999000000
8286,4003370632000000
6266,28978830000000
2536,24220978779000000
4296,201778710000000
4013,10051389412000000
4296,201788816000000
6324,8755388576000000
5534,28976265000000
5033,6076976260000000
4451,288176134000000
5092,3312183137000000
6414,201782884000000
7742,5299381359000000
5033,6076966437000000
3621,201778140000000
5400,5126558119000000
3621,201758117000000
3044,16531358042000000
8350,2620958041000000
9203,-57448177000000
1071,1843351610000000
2144,1238551427000000
3752,6076951426000000
4975,5299346350000000
2295,28945629000000
2356,547345626000000
3044,16531345539000000
2446,8236963915000000
3874,28963911000000
4332,1670563807000000
3243,28951355000000
4755,3484950388000000
2483,2620956352000000
2295,28956253000000
4486,115365601000000
4265,1411365601000000
2526,27072150386000000
2446,8236946389000000
6437,1324931973000000
6981,5385731938000000
6241,5472131383000000
1456,115331379000000
2536,18000131339000000
5816,288131302000000
3062,-57468743000000
5321,5040125545000000
3033,19382525396000000
8679,2707339276000000
3894,288139272000000
4647,5472128836000000
2765,3312128441000000
3221,17049736308000000
7773,9792143813000000
6903,3225738026000000
1733,1324936438000000
4674,20160123858000000
5241,5126523811000000
3254,28923809000000
8142,5040123730000000
4555,3139313147000000
8142,5040113146000000
3243,9705712888000000
923,633712885000000
1258,1670508834000000
30280,28908829000000
1696,-57491225000000
3192,115308749000000
3572,28877277000000
2176,115277041000000
2212,3398476611000000
2291,633718129000000
4176,979318100000000
2093,1497719120000000
2356,28919118000000
6241,5472124454000000
2978,10396919465000000
3547,10310477662000000
4546,6508875135000000
4013,9792075053000000
4334,13680074995000000
2071,3052874938000000
6034,1584074919000000
3973,6076874868000000
2328,288074763000000
5137,1670474691000000
3449,1756874523000000
3243,28874295000000
3727,2966474224000000
3713,4694473903000000
4230,1065673826000000
1886,460873726000000
2037,3398473668000000
2176,115273666000000
4219,5299273622000000
2015,288073518000000
6801,4953673233000000
10438,201673110000000
2425,3225672907000000
5568,4953672858000000
4999,10310472852000000
3179,11606476293000000
5654,6422476131000000
3352,374475431000000
4186,4608075357000000
5563,115268885000000
3057,5299268776000000
8142,5040069462000000
2425,3225668078000000
4071,9360066310000000
3572,28864507000000
5193,6163248142000000
1943,2880048091000000
3174,633648090000000
2520,28848050000000
2978,201651957000000
2549,633651750000000
4090,10051251608000000
27331,2275251338000000
4037,1756844478000000
3571,1238444270000000
2918,374444270000000
3459,3484844269000000
10245,201659622000000
10245,201659582000000
14920,4608059582000000
5595,2707259421000000
7980,11606453754000000
3179,11606461367000000
3253,460860481000000
4134,5212858909000000
3571,1238455480000000
2169,201643976000000
4381,28843858000000
22507,2188843804000000
9647,4521643796000000
2206,7372843760000000
3114,2707243755000000
4334,13680038852000000
3241,4435238693000000
3540,460838677000000
3035,9964838660000000
4658,460838614000000
2425,3225639429000000
7980,11692839360000000
5153,2102431358000000
3555,115231274000000
5186,2620831109000000
5415,1929631088000000
8125,11779228101000000
1831,28827831000000
3044,720026054000000
5153,2102426045000000
2765,3312024478000000
5415,1929623830000000
2877,720011972000000
5616,2707211798000000
3309,1497611795000000
4587,3312011737000000
4158,7718411670000000
4169,7286411418000000
5532,7977611369000000
8108,4608011143000000
8203,5039993893000000
3909,8841593852000000
3327,115193792000000
7294,28793091000000
3436,5040018913000000
4449,3744018796000000
5153,2102398892000000
4660,892798460000000
6791,4953616436000000
6385,6508808774000000
4160,374403867000000
2271,633592864000000
7376,201591384000000
3327,115179035000000
7572,4435178917000000
4399,201578859000000
9298,28778132000000
1063,2361571963000000
5272,2275171416000000
4284,460771371000000
4284,460771329000000
3044,806383911000000
4811,2361583910000000
3268,5299183874000000
3241,4607970632000000
3744,28770553000000
1660,4780779461000000
1777,1843189195000000
3730,115186248000000
3517,4089585570000000
3327,115184477000000
2024,13334343945000000
5512,28743851000000
2356,115143793000000
2549,806343685000000
5814,460758747000000
3756,287958123000000
2158,5817558041000000
3595,1151948893000000
2556,5299148866000000
4755,3484748821000000
3652,7977544269000000
4284,460744214000000
3043,1151938137000000
3964,4262366324000000
2655,6595151978000000
3390,287945232000000
2092,374363906000000
1427,2620726710000000
5046,3484726437000000
5633,1929526342000000
2305,115126307000000
10588,28726034000000
2169,1497526033000000
3964,4262333771000000
10588,28733747000000
3756,287933728000000
4109,10655933692000000
1804,547133132000000
58999,28718910000000
3062,-57681863000000
5638,5644718095000000
3518,12815925579000000
6213,7804725534000000
3845,3484723896000000
3652,28723854000000
4265,3398317934000000
2305,115136235000000
3285,460734156000000
2549,1929531398000000
7544,6335906812000000
3744,28706569000000
2119,3657506569000000
2549,1583913140000000
3450,28713137000000
4468,4780713099000000
6219,9619103873000000
6853,5212703871000000
2549,806308921000000
2396,1583908832000000
6427,28705582000000
1820,201505545000000
4284,460716481000000
3285,460707025000000
2550,1324700482000000
3744,28712739000000
10100,547091373000000
2798,201491332000000
2037,3398291326000000
4979,12383891321000000
5310,374296408000000
1398,2620696282000000
3027,1756696182000000
1531,374293105000000
4643,16358293078000000
8357,892688847000000
8463,4953488786000000
2169,1497498886000000
3012,1411098885000000
4979,12383888927000000
10097,3139088927000000
2119,3830286852000000
3027,1756687030000000
3684,115085606000000
9098,201485531000000
1826,115085428000000
2387,28683852000000
3928,4348683782000000
2549,1583871389000000
1637,374271350000000
2531,28678092000000
1955,633478089000000
3951,1756685606000000
1531,374278883000000
3338,5039876124000000
2470,547083897000000
2531,28671388000000
2356,547063788000000
5033,12556663612000000
4174,1324663111000000
5033,12556662990000000
2533,5558268919000000
2482,2707068882000000
4186,4607868874000000
2365,287868845000000
3928,4435068639000000
3696,28663883000000
1926,719863881000000
5258,7804666587000000
3536,3484666586000000
4599,287866979000000
4098,5385466973000000
2935,1151870629000000
3014,28670628000000
4098,5385456338000000
2538,2102259288000000
4646,8668648663000000
3044,6335848599000000
6639,6163047994000000
1977,4003047953000000
6639,6163047884000000
5598,287854233000000
3894,287853922000000
5641,4521453869000000
5598,287853869000000
8149,9964653846000000
2356,115046719000000
2341,547046597000000
3359,201446596000000
1734,4175841306000000
2364,460641244000000
10525,460655470000000
3027,1843053707000000
4431,8495840602000000
6918,2620646963000000
2520,28655470000000
3894,287834546000000
2356,547033869000000
1803,633433863000000
3263,374233827000000
10805,115033775000000
5374,1151833750000000
3935,892633750000000
8509,1238233707000000
1811,28633668000000
3897,5471823133000000
5070,1065423055000000
1667,8495823043000000
8149,9964639513000000
4646,8755039293000000
2169,201421388000000
3027,1583821385000000
4173,28618963000000
10805,115018959000000
4646,8668628798000000
5621,1670230632000000
3417,633426386000000
3388,28606338000000
1405,201406283000000
5301,2966206220000000
5352,460600581000000
5612,2275000369000000
6868,633401784000000
3502,374201782000000
2343,892614298000000
2016,1411013816000000
10240,4867018648000000
3963,7718205645000000
3451,460615564000000
3894,287808667000000
5526,287806983000000
5324,460581384000000
4090,10050981314000000
1775,114981089000000
2370,28586823000000
10003,806186729000000
6614,4866991316000000
2126,2966191104000000
5930,287794471000000
3666,201394469000000
10805,114998636000000
2126,2966188039000000
4264,287788905000000
4090,10050983471000000
5013,28586610000000
5745,28564029000000
22776,4175763921000000
3011,892563689000000
2747,2102163135000000
1764,28563092000000
2547,28563045000000
4296,201379199000000
22776,4262179112000000
2863,3830173911000000
4380,114973840000000
1962,3657378131000000
3378,460578130000000
3079,1238166390000000
3027,2274966339000000
2490,114971420000000
5050,2274970600000000
3360,28576346000000
5013,28576320000000
3263,28571835000000
3540,460551309000000
1845,546951295000000
3549,1324551276000000
3468,287751264000000
3267,201340639000000
3666,10396540599000000
3254,28540524000000
3254,28535619000000
4233,374135617000000
5803,28535586000000
2393,10050946451000000
2295,28546136000000
2393,10050946135000000
3079,1238155582000000
2126,2966155546000000
3346,287758653000000
3042,287758601000000
3924,6162948078000000
5331,3052546712000000
1845,546943828000000
5050,2447716348000000
3704,6508516254000000
4058,5212516218000000
3130,201315632000000
5304,3311715590000000
5803,28523832000000
2634,28523760000000
6255,3138923760000000
6527,28526817000000
5301,2966126468000000
4835,287733906000000
3253,460526072000000
2524,28531889000000
3388,28531284000000
2719,28521960000000
2380,-57879462000000
3289,28506804000000
3621,4262106631000000
1438,114906630000000
3621,4262106599000000
2358,1324511431000000
2993,10569311384000000
5506,633311379000000
2880,114903881000000
3595,1756503779000000
3937,5126106346000000
3652,28506328000000
4176,17394901633000000
3253,460508092000000
3926,114903121000000
2601,2015713840000000
3263,28514495000000
9192,2361288108000000
3289,28488016000000
4854,6594887965000000
1291,806086298000000
5803,28486296000000
3616,1151686199000000
1291,806078908000000
5494,28478907000000
1778,978878834000000
5321,6422095545000000
4263,114895544000000
5050,2620481953000000
3351,978881775000000
3901,2706883881000000
2437,3570883846000000
1854,719693885000000
4493,2793283131000000
4229,-57901084000000
3933,114868889000000
6348,14889268847000000
1377,374068669000000
2166,3743666813000000
2490,28466811000000
1567,633266394000000
2624,546861969000000
8469,5126061770000000
1926,1065260301000000
2845,201260267000000
3180,287661305000000
2232,1670061275000000
8550,4953273922000000
2380,287673729000000
2052,28475581000000
3933,114875507000000
4756,114865371000000
3351,978858122000000
3566,1065246306000000
3085,287646241000000
3900,2706846205000000
2763,374046188000000
3540,460446161000000
2816,28446128000000
2695,114846091000000
4226,114846076000000
2356,2102046039000000
1442,1065245567000000
7091,1238045536000000
2695,114845503000000
6081,-57961902000000
2892,1670037918000000
1821,114837806000000
4505,28437735000000
1926,460437698000000
10805,114837688000000
2706,287637616000000
5503,892437570000000
4537,2102033951000000
1926,460433907000000
8090,8322833861000000
2356,1670033822000000
10805,114838851000000
7611,3052438785000000
4713,201238618000000
2254,460436737000000
3924,1410836734000000
2265,28454489000000
1926,460454440000000
4176,17394846389000000
5166,892441936000000
2634,28430532000000
6175,633218831000000
2487,3225218816000000
3933,114818726000000
3214,11778818680000000
4962,6249218639000000
8959,201218608000000
3544,201214017000000
4021,28413828000000
3822,9186813599000000
2634,28426347000000
2652,287626298000000
4296,201226280000000
3595,1756415514000000
1510,4780415488000000
3348,719629286000000
4537,2102021741000000
2698,2015611366000000
5900,460426234000000
2634,28423073000000
9761,28391157000000
2549,805990926000000
4176,17394794382000000
2487,3225196395000000
3131,114803883000000
1746,633201955000000
4232,1238000592000000
3897,460394158000000
1603,1238006315000000
2949,28396166000000
9866,5644375664000000
2356,2620375664000000
2627,201175511000000
4236,1237975467000000
3290,9186775436000000
9761,28375394000000
1926,1065176364000000
7196,3052376362000000
2356,2620376321000000
5960,805976316000000
4925,1842788095000000
2635,-58011905000000
3135,5125988038000000
3080,28387908000000
3436,5039586816000000
2949,28386695000000
4110,9964386682000000
2696,5212368812000000
4648,3743568729000000
15495,2447583887000000
2487,3225183563000000
2549,2101973877000000
3576,28373416000000
2117,6076379507000000
2549,287578536000000
2636,10137167031000000
2206,3052367027000000
3088,1929166827000000
3463,1324366451000000
6348,14889146408000000
7229,114746212000000
9016,201161929000000
3459,6681161203000000
2194,1151553737000000
6270,3311553714000000
2549,287568123000000
3727,2965968046000000
8794,3138755572000000
9796,5039550631000000
9308,1583566154000000
2335,2620363143000000
1935,373935599000000
2953,1756335564000000
6270,3311535507000000
3576,28335507000000
3756,633135456000000
5125,3397935379000000
10264,3225138848000000
3626,1583538846000000
4836,12988338797000000
2520,28338746000000
3840,5298736946000000
10805,114736943000000
6031,805936685000000
6270,3311541944000000
2364,460341809000000
2335,2620341376000000
3179,11605926155000000
5866,1237926120000000
1776,114733763000000
3243,28333756000000
1935,373931766000000
3840,5298731369000000
2932,4693943017000000
4883,28341089000000
4229,-58076110000000
3255,287523860000000
3179,11605923822000000
2241,9877918809000000
5063,1583518804000000
40785,28318630000000
2235,373911970000000
4705,4693911623000000
3047,28311253000000
1658,1929120552000000
4613,7199520386000000
4348,16012319268000000
10554,287524552000000
3291,4866715241000000
1776,287513809000000
2949,28326086000000
3564,633106345000000
2876,2447506333000000
6163,5125906325000000
2549,1583506300000000
5627,-58101116000000
3614,5989898769000000
1373,201098657000000
2865,373896936000000
1788,805896816000000
1788,805896582000000
1461,805895568000000
4897,114695539000000
4897,114691322000000
5828,546691243000000
2836,6076288017000000
2550,1410708062000000
2830,2447493902000000
1730,287508150000000
5437,4521076939000000
6315,2706676938000000
5627,-58123097000000
5301,2879476634000000
2110,373878892000000
3253,28278843000000
3089,1756278729000000
7049,892271367000000
4713,201071303000000
3074,28266334000000
5391,2793066332000000
3267,16444265571000000
6240,4693883903000000
3254,4866680525000000
1845,114664512000000
2748,28284341000000
3091,633058920000000
4861,1669858834000000
8208,3225058082000000
2149,7977058082000000
1461,805858036000000
2348,287463919000000
6493,201063709000000
7103,1583463706000000
5795,9273063674000000
6286,5125843926000000
2672,12037843794000000
3572,28243752000000
5125,3397848912000000
8096,5039448146000000
4253,201053123000000
2149,7977053081000000
4882,892251388000000
4643,1151451237000000
4114,3052256783000000
6534,3052256595000000
3233,1583449343000000
4643,1151441319000000
3638,3225013835000000
3449,2533813806000000
1916,28213737000000
3574,287413720000000
7049,892213629000000
4149,460213154000000
1683,460213110000000
6261,3916228677000000
4114,3052228644000000
2624,546628554000000
3035,1151428492000000
5424,3311428109000000
7900,28228105000000
4174,6853836318000000
2686,3657036278000000
1852,546636259000000
2556,805836215000000
2364,805836209000000
3654,28220621000000
2235,460220620000000
15989,10482620567000000
5750,201021255000000
2654,373821159000000
2052,28221118000000
3844,12124208881000000
3680,28208800000000
1985,1065029303000000
3044,1237804331000000
1796,2533835540000000
4753,9100201416000000
3793,373801358000000
3135,2620201319000000
891,460201290000000
7876,5125801265000000
5023,3916189347000000
2244,1324189312000000
27331,2274589181000000
3788,287388937000000
3788,287393872000000
3621,4261793107000000
3037,546593036000000
2490,114596860000000
5613,5816996389000000
3064,373796069000000
2836,6076203857000000
2180,633003856000000
4501,287383912000000
3752,805783911000000
5743,9359388015000000
2930,892192809000000
3388,28193912000000
5978,2792970608000000
5978,2792970608000000
5978,2792970555000000
5734,5212170383000000
4103,5212183844000000
3737,460183478000000
7876,5125776801000000
2295,28176400000000
2176,28168924000000
3614,3484168844000000
2555,805756417000000
5057,28156417000000
4705,5989763853000000
7295,200981437000000
7295,200975536000000
5664,892171944000000
11015,5384936411000000
3621,4261736368000000
2016,460136318000000
4593,4434539279000000
5036,978539277000000
3997,5903339230000000
2341,546543897000000
7876,5125743893000000
6160,28143889000000
4268,114549368000000
1803,719348930000000
6060,1583353071000000
3410,2274540425000000
3092,4866533118000000
11015,5384931757000000
8885,-58251194000000
6747,287309553000000
3741,287308894000000
3571,4952908856000000
2049,546528657000000
3621,4261728384000000
2970,6508125565000000
10136,16616925504000000
4268,114524565000000
2570,28124195000000
1730,287328819000000
4755,287320632000000
2356,114513103000000
1478,1928916948000000
6894,5989713868000000
8662,9791301440000000
4300,8927301379000000
2016,460101283000000
1922,2188101251000000
6617,200893891000000
5476,200893813000000
1662,5298493778000000
6526,28093739000000
2549,1583298130000000
3737,200898073000000
4676,28098038000000
6747,287306371000000
6375,5384906272000000
8552,114505550000000
2570,28105539000000
4076,114483626000000
3043,1324085490000000
3723,7544886222000000
2954,28105550000000
5728,2879276348000000
5535,6594476307000000
6375,287263883000000
5575,4520863689000000
3202,2706471418000000
2561,1756071381000000
2483,114481973000000
1981,5384881762000000
2533,5212061324000000
3975,5039261016000000
2393,2965668786000000
6029,1064881484000000
5808,2188060565000000
5553,28073140000000
2566,4434456953000000
30587,2015256707000000
20453,2706456322000000
3790,2620056322000000
6348,14888850611000000
3746,4693648918000000
6350,5384837049000000
7081,5298455380000000
4849,546435637000000
2718,2620043138000000
1803,28041302000000
5186,2620024589000000
3790,2620024381000000
1803,28024348000000
4168,-58375804000000
1803,28024134000000
5535,6594423821000000
5253,28028917000000
4719,6594428914000000
8188,3311228871000000
3931,978433914000000
7773,9186433852000000
2704,805633800000000
1756,8236018847000000
5910,1496818807000000
12840,5039228145000000
5057,3224828099000000
2532,1151226216000000
5535,6594426215000000
4070,5644031727000000
6976,5125621255000000
1803,28023143000000
1803,719213923000000
6142,28013917000000
7773,9186413876000000
6290,3311216951000000
7773,9186416918000000
3636,287216802000000
6476,2706415628000000
5126,1324015593000000
1803,719208084000000
2052,28008045000000
4162,5557603093000000
2097,1496802908000000
2656,1324006394000000
3547,8495201180000000
4969,2533615510000000
2556,1064811577000000
4296,2706371448000000
5953,3051971281000000
2498,287171224000000
3744,27971204000000
5615,4434371155000000
3248,891970573000000
2878,805591965000000
4168,-58408236000000
2052,27984396000000
2042,2187983949000000
7882,7717591427000000
3547,8495188864000000
3169,287198724000000
4058,5643978090000000
6442,632778780000000
1783,27964188000000
2881,3743143943000000
4674,114343805000000
30688,27943773000000
2881,3743143642000000
2365,2015143642000000
3523,13247151414000000
3253,114351378000000
23602,27951344000000
4218,27951312000000
5676,5903141404000000
1551,287140591000000
9924,287140577000000
1377,287140549000000
2878,805563087000000
2816,5384762842000000
2930,978356430000000
3844,1237556136000000
9554,287139366000000
6995,10395939366000000
7582,3311148847000000
2881,3743144616000000
7546,200748107000000
4627,805524391000000
1916,27924236000000
2549,805524167000000
8970,287123920000000
3530,719128801000000
7767,978328772000000
7571,6162328145000000
8332,5471123139000000
7687,3311119089000000
8290,2187931452000000
4755,805515518000000
7582,3311113910000000
1783,27936321000000
4018,13333499366000000
4192,978299205000000
3933,114298930000000
3078,1583098880000000
3696,287098757000000
5376,10568698755000000
4059,200698754000000
4979,15407111981000000
2531,27911805000000
2490,114311584000000
3996,1928711566000000
3253,27906978000000
2295,27906810000000
2881,3743094381000000
1446,200711372000000
4430,5384702750000000
8114,114296165000000
2176,114306130000000
2531,27898077000000
6099,5471091329000000
3354,3397491286000000
5614,891891258000000
3132,200690559000000
5345,10482288918000000
3253,27888796000000
2531,27879389000000
6311,5298279386000000
2881,3743091376000000
2032,287086769000000
6661,6594283411000000
4484,459881409000000
1877,1928679283000000
3888,200694348000000
4974,4520668110000000
9304,1323868061000000
9304,1323868055000000
3255,114278048000000
1774,891877839000000
4118,12296666393000000
1788,1583066356000000
4883,805476293000000
1683,459876199000000
1926,459874216000000
2969,1410274213000000
3536,10050274602000000
4484,459874364000000
1683,459873092000000
2930,978271026000000
6585,891866259000000
4484,459849216000000
3390,1583048887000000
4218,27848848000000
5030,9877448845000000
4430,5384651398000000
4560,1842251387000000
3883,2965451313000000
2100,1323861923000000
2959,1410261802000000
7369,1151061355000000
2356,114258765000000
5910,2101458747000000
4997,200653103000000
8443,27852785000000
9960,200660633000000
2078,978260632000000
4484,459841368000000
4484,459841332000000
1845,891847880000000
2698,978246412000000
2410,3743024381000000
5101,459824379000000
3594,719036588000000
4278,2792636404000000
9532,891838839000000
4561,1323838830000000
2462,719040604000000
2494,2706240558000000
5889,200629196000000
3666,200628800000000
1381,4002240156000000
2353,891833075000000
4168,3224625409000000
3833,2015031269000000
2206,2965411961000000
4218,27811761000000
5543,978211347000000
6673,1410211275000000
1530,632621390000000
4818,891821259000000
2589,2706221222000000
3018,200623881000000
12476,3311023713000000
1661,1237418063000000
6706,200617942000000
2353,891818733000000
5543,978218731000000
2858,27813946000000
7330,9531813945000000
9805,200613130000000
2074,2792613130000000
4854,18776621193000000
4948,1323816944000000
3510,718986795000000
5212,286986465000000
4214,1842186422000000
2698,978186150000000
2698,978192994000000
22941,8667792862000000
7773,9790992798000000
5135,546199454000000
7597,9704599192000000
4769,2879008901000000
1027,546208750000000
4949,1237396343000000
5331,-58603687000000
3947,11864597719000000
13324,114191363000000
4820,114206784000000
6520,27793873000000
6520,27782075000000
2169,1582981577000000
5939,7458181404000000
1955,1323781403000000
2206,2965381359000000
2938,286981352000000
16324,286981324000000
11849,5038978102000000
2222,114178060000000
2698,978178042000000
12898,114177875000000
6365,7285366407000000
3680,1237366349000000
6760,9963766174000000
1932,2878969426000000
3083,2619769240000000
2627,200586110000000
5749,27785524000000
2802,8754163427000000
3248,891763147000000
6365,7371770629000000
5049,200570329000000
2959,1410174627000000
2698,978174424000000
3624,3224573529000000
4046,978154283000000
22941,8667754200000000
5620,286954084000000
1377,718961812000000
3914,3483761810000000
17416,5816561687000000
10000,5298146979000000
2959,1410146787000000
4046,978146747000000
6098,10050156312000000
3680,1150956271000000
2085,27756239000000
4105,286955596000000
3750,1928555597000000
3070,27755555000000
2268,459758899000000
22941,8667758858000000
2802,8754158854000000
7820,27748025000000
5143,3138148024000000
2246,546148110000000
3883,2965348063000000
5961,805343890000000
3390,286943844000000
1426,2014926316000000
10056,3224526278000000
10056,3224526240000000
1724,3310921946000000
3014,27721407000000
10056,3224540231000000
10013,1323741171000000
2980,2101334285000000
1778,978131153000000
1778,978129467000000
2579,2619722829000000
27596,27735634000000
8429,1323701589000000
3863,27701376000000
6597,1323701372000000
3757,546101296000000
1803,27706428000000
3070,27706315000000
3243,27706276000000
3134,5384506266000000
6375,4952518891000000
5575,4520518806000000
4755,805318725000000
3888,200508190000000
4755,805308130000000
2172,1669308129000000
6762,1323693857000000
3418,9877293488000000
8429,1323700612000000
2358,1237300534000000
6175,1323714003000000
4484,459688137000000
3070,27715525000000
1377,200468298000000
5575,4520468265000000
1776,114068141000000
3387,459668003000000
3311,1410067914000000
1586,805286274000000
3092,9877286240000000
3255,114086209000000
4674,114086153000000
4484,459681401000000
1675,632481397000000
932,1237281184000000
3586,1150864214000000
1662,7717264148000000
4188,5211678735000000
3387,459675639000000
2359,1237266014000000
3287,891677010000000
932,1323667811000000
2870,1669249437000000
3287,891649205000000
3532,5125249205000000
2969,1669248873000000
2982,459658850000000
6876,9013258799000000
1935,373258797000000
1027,546053795000000
932,1496453667000000
3241,4434061108000000
4315,805263176000000
1776,459662848000000
2359,1237258889000000
2359,1237256843000000
5274,27656903000000
4121,4952448184000000
2114,1928448120000000
1911,459648092000000
6762,1323648076000000
5103,805248056000000
3045,978048053000000
4038,805246390000000
8035,114046334000000
2296,2014846234000000
1675,632443783000000
3652,27642993000000
2057,6766844289000000
6375,4952444249000000
1792,1237241262000000
1373,632441165000000
33167,459635622000000
2100,114037013000000
8416,373236702000000
2986,2619637013000000
2231,27629433000000
5103,805229191000000
2100,114029189000000
2049,114028851000000
4560,1755628817000000
3938,1669209470000000
19914,459609114000000
3800,1582808904000000
3859,1410033860000000
1675,632433811000000
8035,114033809000000
2015,286811380000000
5713,1669211332000000
4198,1669211290000000
5522,15406833754000000
3652,27633404000000
1667,805220623000000
4928,1237220423000000
2095,2014816968000000
2949,27616967000000
8467,7890016363000000
8916,114018799000000
3022,286794467000000
1935,373194303000000
4406,1928394303000000
1803,113994110000000
3899,891593894000000
5400,5125193781000000
2814,15752386942000000
1461,805186942000000
2114,2273986801000000
3149,7803603862000000
3899,891603818000000
19276,27593492000000
15726,718793136000000
2341,459601270000000
4669,805201165000000
1667,805186346000000
7241,1064386301000000
4425,4088401879000000
2100,114008048000000
2959,1409981968000000
1849,891574470000000
1261,545974466000000
5592,2360374312000000
5713,1669174137000000
5274,27573879000000
3690,632356225000000
2836,7976356180000000
2695,113956111000000
11691,891559462000000
4535,891559277000000
11691,891559273000000
10348,1582773099000000
